sector,source_row,cadence_number,time_btjd,source_flux,source_flux_column,quality_flag,quality_flag_binary,continuous_segment_id,disposition,reason,decision_rule_id,source_file
35,502,148466,2258.478831936319,1.001291275024414,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,507,148471,2258.5135547451446,1.002336859703064,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,510,148474,2258.5343884296553,1.001163125038147,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,516,148480,2258.576055796957,1.004711389541626,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,523,148487,2258.6246677227327,0.9967687129974365,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,536,148500,2258.714947005015,1.001944661140442,KSPSAP_FLUX,4,0b00000000000000000000000000000100,,removed,quality_flag_4,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,539,148503,2258.7357806838463,1.004934549331665,KSPSAP_FLUX,4,0b00000000000000000000000000000100,,removed,quality_flag_4,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,543,148507,2258.7635589217116,1.0005217790603638,KSPSAP_FLUX,4,0b00000000000000000000000000000100,,removed,quality_flag_4,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,558,148522,2258.8677273045028,1.0022529363632202,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,572,148536,2258.9649511157645,1.0025945901870728,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,575,148539,2258.9857847877915,0.9996051788330078,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,579,148543,2259.013563016582,1.0006650686264038,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,584,148548,2259.048285801204,0.9932873845100403,KSPSAP_FLUX,4,0b00000000000000000000000000000100,,removed,quality_flag_4,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,587,148551,2259.0691194709643,1.0021344423294067,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,592,148556,2259.1038422529414,0.9981184601783752,KSPSAP_FLUX,4,0b00000000000000000000000000000100,,removed,quality_flag_4,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,594,148558,2259.1177313653598,1.0022386312484741,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,609,148573,2259.221899699962,1.0015697479248047,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,620,148584,2259.2982898031296,1.0000181198120117,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,626,148590,2259.3399571288523,0.995281457901001,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,633,148597,2259.388569005877,0.9981710314750671,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,641,148605,2259.4441254330686,1.0021932125091553,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,647,148611,2259.485792750863,1.0005648136138916,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,657,148621,2259.5552382755436,0.9994322061538696,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,663,148627,2259.596905587297,1.0028698444366455,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,671,148635,2259.6524619993825,1.0022547245025635,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,678,148642,2259.701073856769,1.000731348991394,KSPSAP_FLUX,32,0b00000000000000000000000000100000,,removed,quality_flag_32,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,683,148647,2259.7357966100453,0.9987642168998718,KSPSAP_FLUX,4,0b00000000000000000000000000000100,,removed,quality_flag_4,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,692,148656,2259.798297562277,1.0018668174743652,KSPSAP_FLUX,128,0b00000000000000000000000010000000,,removed,quality_flag_128,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,693,148657,2259.8052421120656,0.9974247813224792,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,702,148666,2259.8677430584503,0.9987168908119202,KSPSAP_FLUX,4,0b00000000000000000000000000000100,,removed,quality_flag_4,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,705,148669,2259.8885767061042,1.0036391019821167,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,708,148672,2259.9094103532016,1.00182044506073,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,713,148677,2259.9441330970308,1.000795602798462,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,717,148681,2259.9719112910702,0.9969425201416016,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,722,148686,2260.006634032252,1.0016742944717407,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,727,148691,2260.041356771742,1.0040662288665771,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,735,148699,2260.0969131514994,1.0006357431411743,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,744,148708,2260.159414074054,1.0041098594665527,KSPSAP_FLUX,4,0b00000000000000000000000000000100,,removed,quality_flag_4,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,750,148714,2260.2010813529146,1.004254698753357,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,754,148718,2260.228859537491,1.001075267791748,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,762,148726,2260.284415903815,0.9975982308387756,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,775,148739,2260.3746949904858,0.9967533946037292,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,779,148743,2260.4024731686154,1.0010830163955688,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,782,148746,2260.4233068018766,1.001677393913269,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,786,148750,2260.451084978312,1.0007758140563965,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,788,148752,2260.464974066328,1.0016447305679321,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,790,148754,2260.478863153784,0.9973066449165344,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,794,148758,2260.506641328497,1.0016742944717407,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,811,148775,2260.6246985589337,1.003438949584961,KSPSAP_FLUX,128,0b00000000000000000000000010000000,,removed,quality_flag_128,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,812,148776,2260.631643101321,1.0020759105682373,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,818,148782,2260.673310354363,0.9991992712020874,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,823,148787,2260.7080330634944,1.0035783052444458,KSPSAP_FLUX,4,0b00000000000000000000000000000100,,removed,quality_flag_4,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,826,148790,2260.7288666880104,0.997991144657135,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,827,148791,2260.735811229454,1.000075101852417,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,829,148793,2260.749700312344,0.999169647693634,KSPSAP_FLUX,4,0b00000000000000000000000000000100,,removed,quality_flag_4,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,842,148806,2260.83997934366,1.0014698505401611,KSPSAP_FLUX,4,0b00000000000000000000000000000100,,removed,quality_flag_4,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,849,148813,2260.8885911251778,0.996161937713623,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,854,148818,2260.9233138245663,0.9973963499069214,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,858,148822,2260.9510919827108,1.000107765197754,KSPSAP_FLUX,32,0b00000000000000000000000000100000,,removed,quality_flag_32,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,868,148832,2261.020537373835,0.9953337907791138,KSPSAP_FLUX,4096,0b00000000000000000001000000000000,,removed,quality_flag_4096,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,869,148833,2261.0274819126057,0.9733207821846008,KSPSAP_FLUX,4228,0b00000000000000000001000010000100,,removed,quality_flag_4228,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,881,148845,2261.1108163728377,0.9993070363998413,KSPSAP_FLUX,4,0b00000000000000000000000000000100,,removed,quality_flag_4,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,884,148848,2261.1316499866457,1.000929355621338,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,888,148852,2261.1594281371217,1.0042911767959595,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,890,148854,2261.1733172121562,0.9984709024429321,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,897,148861,2261.221928972211,1.0024528503417969,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,899,148863,2261.235818045911,0.9992291331291199,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,901,148865,2261.249707119612,1.0040439367294312,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,920,148884,2261.3816533050785,1.0023325681686401,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,930,148894,2261.451098656405,1.0024604797363281,KSPSAP_FLUX,4,0b00000000000000000000000000000100,,removed,quality_flag_4,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,936,148900,2261.49276586418,0.9996629953384399,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,941,148905,2261.5274885354847,0.999690055847168,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,950,148914,2261.5899893400683,0.9997733235359192,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,952,148916,2261.6038784068096,1.002079963684082,KSPSAP_FLUX,128,0b00000000000000000000000010000000,,removed,quality_flag_128,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,955,148919,2261.6247120069215,0.9969993829727173,KSPSAP_FLUX,128,0b00000000000000000000000010000000,,removed,quality_flag_128,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,959,148923,2261.652490139033,1.0037678480148315,KSPSAP_FLUX,128,0b00000000000000000000000010000000,,removed,quality_flag_128,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,969,148933,2261.7219354653253,1.0049008131027222,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,972,148936,2261.7427690619343,0.9965569972991943,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,975,148939,2261.763602657948,0.9968160390853882,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
35,979,148943,2261.7913807851987,0.9998859167098999,KSPSAP_FLUX,132,0b00000000000000000000000010000100,,removed,quality_flag_132,CLEAN-002,data/omega_v2/mast_cache/mastDownload/HLSP/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc/hlsp_qlp_tess_ffi_s0035-0000000031065777_tess_v01_llc.fits
